TimeStamp;Source1;Source2;Source3
10:56:40,600;F;B;H
10:56:40,601;F;J;D
10:56:40,604;H;H;C
10:56:40,605;D;J;F
10:56:40,608;D;H;G
10:56:40,609;J;B;E
10:56:40,611;B;I;G
10:56:40,611;J;F;H
10:56:40,616;G;I;C
10:56:40,617;C;B;J
10:56:40,620;C;B;F
10:56:40,623;H;B;I
10:56:40,625;D;J;J
10:56:40,627;C;G;C
10:56:40,627;D;E;H
10:56:40,628;J;I;J
10:56:40,628;G;E;J
10:56:40,632;B;C;C
10:56:40,633;G;G;I
10:56:40,635;C;F;B
10:56:40,639;I;J;J
10:56:40,640;E;J;E
10:56:40,643;F;H;H
10:56:40,644;I;D;B
10:56:40,646;B;H;I
10:56:40,650;B;E;E
10:56:40,654;G;J;B
10:56:40,655;E;E;H
10:56:40,658;F;F;G
10:56:40,661;G;F;B
10:56:40,662;C;B;I
10:56:40,663;G;E;F
10:56:40,666;C;G;J
10:56:40,670;I;D;C
10:56:40,670;I;F;H
10:56:40,670;J;I;H
10:56:40,674;E;B;B
10:56:40,677;H;F;G
10:56:40,678;C;E;H
10:56:40,680;I;D;F
10:56:40,680;D;G;D
10:56:40,680;D;F;J
10:56:40,685;C;F;I
10:56:40,688;I;H;B
10:56:40,688;J;I;F
10:56:40,689;D;C;B
10:56:40,689;G;J;J
10:56:40,689;I;J;F
10:56:40,689;E;E;D
10:56:40,690;D;G;D
10:56:40,693;F;D;I
10:56:40,697;J;E;B
10:56:40,697;I;G;I
10:56:40,697;J;E;J
10:56:40,697;I;C;E
10:56:40,697;B;D;D
10:56:40,698;F;J;B
10:56:40,700;F;I;C
10:56:40,701;F;E;F
10:56:40,702;C;H;H
10:56:40,706;C;I;D
10:56:40,706;E;I;D
10:56:40,706;I;G;G
10:56:40,706;F;G;C
10:56:40,707;G;G;C
10:56:40,707;B;H;H
10:56:40,708;H;C;H
10:56:40,708;H;E;C
10:56:40,708;E;C;D
10:56:40,708;D;G;J
10:56:40,708;C;E;I
10:56:40,708;E;J;G
10:56:40,710;D;D;F
10:56:40,714;C;E;G
10:56:40,714;I;E;I
10:56:40,715;C;B;B
10:56:40,718;G;F;J
10:56:40,722;I;C;I
10:56:40,722;J;G;E
10:56:40,723;D;C;F
10:56:40,731;E;J;D
10:56:40,732;G;C;G
10:56:40,734;C;D;F
10:56:40,735;C;J;G
10:56:40,735;H;G;E
10:56:40,735;F;H;F
10:56:40,737;D;H;D
10:56:40,737;I;B;I
10:56:40,738;H;B;B
10:56:40,739;J;C;F
10:56:40,740;I;D;F
10:56:40,744;F;D;I
10:56:40,745;G;F;B
10:56:40,748;J;C;D
10:56:40,749;I;B;D
10:56:40,752;D;C;E
10:56:40,752;H;E;G
10:56:40,752;E;H;J
10:56:40,752;H;J;C
10:56:40,753;E;G;G
10:56:40,754;D;F;E
10:56:40,757;B;F;D
10:56:40,761;H;C;J
10:56:40,762;C;H;J
10:56:40,765;C;B;E
10:56:40,766;D;J;I
10:56:40,767;C;B;H
10:56:40,769;D;C;D
10:56:40,769;H;B;J
10:56:40,769;G;F;B
10:56:40,770;F;J;E
10:56:40,773;D;B;E
10:56:40,777;C;D;C
10:56:40,778;F;I;B
10:56:40,781;H;H;H
10:56:40,785;B;I;J
10:56:40,788;B;G;F
10:56:40,790;E;B;C
10:56:40,792;B;D;E
10:56:40,794;C;C;I
10:56:40,796;E;E;J
10:56:40,801;B;J;H
10:56:40,802;F;F;B
10:56:40,805;I;D;D
10:56:40,806;D;C;C
10:56:40,808;J;D;G
10:56:40,809;E;D;H
10:56:40,812;J;J;C
10:56:40,812;F;C;H
10:56:40,816;D;E;E
10:56:40,817;F;H;G
10:56:40,819;J;G;J
10:56:40,820;J;B;D
10:56:40,820;I;G;I
10:56:40,820;E;B;H
10:56:40,820;E;C;J
10:56:40,824;D;F;H
10:56:40,826;H;J;C
10:56:40,828;G;E;D
10:56:40,828;F;J;E
10:56:40,828;J;J;I
10:56:40,833;D;F;G
10:56:40,833;G;J;G
10:56:40,833;E;H;G
10:56:40,833;C;I;I
10:56:40,833;F;F;J
10:56:40,834;G;I;G
10:56:40,835;J;B;C
10:56:40,835;B;G;I
10:56:40,835;H;G;B
10:56:40,836;H;B;E
10:56:40,841;B;J;E
10:56:40,845;H;D;F
10:56:40,846;C;E;C
10:56:40,848;C;E;E
10:56:40,848;C;I;D
10:56:40,852;F;B;F
10:56:40,853;B;H;I
10:56:40,856;B;B;F
10:56:40,857;I;E;E
10:56:40,860;G;F;J
10:56:40,863;H;C;D
10:56:40,865;G;J;B
10:56:40,867;G;D;C
10:56:40,871;H;D;G
10:56:40,875;C;E;H
10:56:40,877;F;J;I
10:56:40,879;B;I;B
10:56:40,883;F;J;B
10:56:40,887;J;D;F
10:56:40,888;F;H;G
10:56:40,891;I;G;F
10:56:40,891;I;D;E
10:56:40,895;I;F;E
10:56:40,896;F;D;C
10:56:40,899;J;G;H
10:56:40,903;E;I;H
10:56:40,907;H;G;H
10:56:40,907;C;B;H
10:56:40,908;C;I;C
10:56:40,911;F;C;B
10:56:40,911;F;F;B
10:56:40,911;B;C;B
10:56:40,915;B;B;C
10:56:40,915;B;C;H
10:56:40,915;J;H;H
10:56:40,915;F;B;I
10:56:40,916;C;G;D
10:56:40,916;F;F;B
10:56:40,916;I;H;C
10:56:40,917;D;G;I
10:56:40,917;H;D;C
10:56:40,917;H;I;B
10:56:40,918;E;G;F
10:56:40,921;D;H;I
10:56:40,925;J;C;J
10:56:40,926;J;F;E
10:56:40,929;I;E;J
10:56:40,932;C;F;I
10:56:40,934;B;C;D
10:56:40,936;J;E;J
10:56:40,940;G;G;E
10:56:40,942;F;F;I
10:56:40,944;D;I;I
10:56:40,944;D;F;J
10:56:40,948;G;E;D
10:56:40,949;H;H;J
10:56:40,952;I;E;C
10:56:40,956;H;B;C
10:56:40,958;B;G;C
10:56:40,960;E;G;I
10:56:40,960;C;C;C
10:56:40,960;H;G;J
10:56:40,964;I;F;E
10:56:40,966;E;F;J
10:56:40,968;C;G;H
10:56:40,969;B;F;G
10:56:40,973;E;D;G
10:56:40,976;E;H;G
10:56:40,977;C;E;D
10:56:40,980;G;E;I
10:56:40,984;G;B;C
10:56:40,988;E;E;H
10:56:40,989;I;F;G
10:56:40,992;J;J;D
10:56:40,992;I;H;J
10:56:40,993;G;H;F
10:56:40,996;I;D;C
10:56:41,000;H;H;I
10:56:41,001;B;B;J
10:56:41,004;H;B;B
10:56:41,008;I;F;I
10:56:41,009;F;H;D
10:56:41,012;E;C;C
10:56:41,015;E;I;G
10:56:41,016;C;H;E
10:56:41,016;J;E;E
10:56:41,020;C;J;E
10:56:41,023;H;J;D
10:56:41,024;E;B;H
10:56:41,025;C;D;G
10:56:41,026;J;F;B
10:56:41,030;C;F;E
10:56:41,032;H;C;D
10:56:41,034;H;F;D
10:56:41,038;J;G;E
10:56:41,038;F;E;F
10:56:41,039;E;D;I
10:56:41,042;H;J;C
10:56:41,043;J;C;I
10:56:41,046;H;D;G
10:56:41,050;J;F;E
10:56:41,051;H;C;H
10:56:41,054;B;G;H
10:56:41,058;B;E;G
10:56:41,059;B;E;G
10:56:41,062;E;G;J
10:56:41,066;C;F;B
10:56:41,067;H;F;B
10:56:41,067;H;F;B
10:56:41,067;C;G;C
10:56:41,070;E;G;F
10:56:41,073;E;J;D
10:56:41,075;H;B;C
10:56:41,077;J;I;B
10:56:41,081;B;G;E
10:56:41,083;C;B;B
10:56:41,085;H;C;E
10:56:41,089;C;E;I
10:56:41,093;B;B;H
10:56:41,094;B;I;E
10:56:41,097;H;C;D
10:56:41,101;J;D;J
10:56:41,101;C;I;C
10:56:41,101;F;H;B
10:56:41,102;J;E;F
10:56:41,105;H;J;B
10:56:41,106;B;D;D
10:56:41,109;G;H;G
10:56:41,113;J;H;C
10:56:41,114;F;E;F
10:56:41,117;C;H;I
10:56:41,121;F;E;G
10:56:41,125;H;H;B
10:56:41,125;E;C;D
10:56:41,125;F;C;G
10:56:41,126;G;D;F
10:56:41,126;D;J;H
10:56:41,129;B;C;G
10:56:41,131;F;J;B
10:56:41,133;G;B;B
10:56:41,137;I;J;D
10:56:41,138;H;I;I
10:56:41,141;D;J;H
10:56:41,145;I;B;G
10:56:41,146;J;D;B
10:56:41,149;B;F;C
10:56:41,153;J;C;D
10:56:41,153;B;E;H
10:56:41,153;J;J;E
10:56:41,153;F;C;B
10:56:41,154;C;J;B
10:56:41,158;B;G;I
10:56:41,158;I;E;I
10:56:41,158;G;C;J
10:56:41,159;I;I;J
10:56:41,159;H;E;H
10:56:41,159;E;I;C
10:56:41,159;I;C;E
10:56:41,160;B;F;B
10:56:41,164;C;H;E
10:56:41,164;B;J;H
10:56:41,165;J;J;F
10:56:41,168;D;C;H
10:56:41,172;D;D;C
10:56:41,174;D;C;J
10:56:41,174;G;D;I
10:56:41,176;H;D;G
10:56:41,177;B;D;J
10:56:41,180;E;G;J
10:56:41,183;D;I;H
10:56:41,184;C;D;C
10:56:41,187;D;E;J
10:56:41,191;D;J;D
10:56:41,195;D;F;G
10:56:41,196;F;J;B
10:56:41,199;E;F;J
10:56:41,203;I;C;D
10:56:41,204;G;J;B
10:56:41,207;J;H;G
10:56:41,211;G;D;C
10:56:41,212;E;D;B
10:56:41,215;I;B;D
10:56:41,219;H;B;I
10:56:41,220;I;F;D
10:56:41,223;B;F;J
10:56:41,227;I;C;C
10:56:41,228;E;G;F
10:56:41,230;G;I;I
10:56:41,231;D;B;I
10:56:41,234;F;J;D
10:56:41,236;G;F;H
10:56:41,237;E;C;E
10:56:41,237;I;E;F
10:56:41,238;H;B;C
10:56:41,238;I;G;I
10:56:41,242;G;E;C
10:56:41,246;G;B;C
10:56:41,247;E;B;I
10:56:41,249;H;B;E
10:56:41,253;J;C;E
10:56:41,254;G;C;F
10:56:41,257;C;C;G
10:56:41,261;B;J;E
10:56:41,263;H;D;B
10:56:41,265;D;E;D
10:56:41,269;H;G;D
10:56:41,270;C;H;D
10:56:41,273;C;F;E
10:56:41,277;H;B;F
10:56:41,281;I;H;E
10:56:41,282;D;I;I
10:56:41,284;C;I;E
10:56:41,286;I;B;C
10:56:41,288;D;H;G
10:56:41,290;J;F;F
10:56:41,292;B;E;I
10:56:41,296;G;D;C
10:56:41,300;B;J;H
10:56:41,304;H;D;C
10:56:41,305;B;H;H
10:56:41,308;D;B;H
10:56:41,309;H;I;H
10:56:41,313;C;H;J
10:56:41,313;C;F;E
10:56:41,314;H;E;H
10:56:41,317;D;G;B
10:56:41,318;B;D;G
10:56:41,320;B;H;D
10:56:41,324;G;I;J
10:56:41,324;C;E;I
10:56:41,329;B;I;B
10:56:41,330;G;C;H
10:56:41,332;F;B;E
10:56:41,334;F;J;F
10:56:41,337;J;B;E
10:56:41,337;D;E;H
10:56:41,339;J;I;H
10:56:41,341;H;E;C
10:56:41,345;D;I;H
10:56:41,346;H;J;J
10:56:41,348;F;C;D
10:56:41,350;E;H;H
10:56:41,352;G;J;I
10:56:41,356;J;I;J
10:56:41,360;H;H;G
10:56:41,361;C;I;C
10:56:41,362;E;I;C
10:56:41,364;E;J;D
10:56:41,366;B;I;H
10:56:41,366;D;C;G
10:56:41,368;E;C;H
10:56:41,369;J;D;J
10:56:41,372;C;J;J
10:56:41,372;E;H;J
10:56:41,373;F;H;H
10:56:41,377;G;F;B
10:56:41,381;E;I;J
10:56:41,382;D;D;B
10:56:41,384;C;G;E
10:56:41,388;D;F;H
10:56:41,392;E;F;B
10:56:41,393;D;E;D
10:56:41,395;I;G;E
10:56:41,397;H;C;C
10:56:41,400;I;H;H
10:56:41,401;C;J;H
10:56:41,403;C;C;I
10:56:41,407;B;C;C
10:56:41,408;E;H;B
10:56:41,408;C;I;I
10:56:41,409;J;B;J
10:56:41,409;E;H;D
10:56:41,413;C;J;C
10:56:41,417;F;J;I
10:56:41,418;J;H;J
10:56:41,420;B;B;H
10:56:41,424;B;D;I
10:56:41,425;D;F;J
10:56:41,428;G;F;D
10:56:41,432;C;F;D
10:56:41,436;B;I;H
10:56:41,437;H;E;I
10:56:41,439;G;C;I
10:56:41,441;F;I;G
10:56:41,443;D;I;D
10:56:41,443;F;E;E
10:56:41,443;H;G;H
10:56:41,448;F;H;G
10:56:41,449;C;E;C
10:56:41,449;E;E;H
10:56:41,450;C;J;I
10:56:41,454;F;H;I
10:56:41,454;I;B;G
10:56:41,455;B;D;C
10:56:41,457;B;E;E
10:56:41,461;D;B;C
10:56:41,462;F;F;H
10:56:41,465;G;B;H
10:56:41,466;F;B;I
10:56:41,469;H;I;H
10:56:41,471;F;I;F
10:56:41,473;D;D;E
10:56:41,474;I;F;C
10:56:41,476;D;J;H
10:56:41,476;H;I;E
10:56:41,476;F;G;H
10:56:41,476;D;D;B
10:56:41,476;E;G;I
10:56:41,481;I;E;B
10:56:41,484;C;E;H
10:56:41,485;I;G;G
10:56:41,486;H;I;D
10:56:41,486;D;C;B
10:56:41,488;C;D;D
10:56:41,488;J;G;C
10:56:41,489;B;F;I
10:56:41,489;J;F;C
10:56:41,493;I;I;H
10:56:41,494;I;G;B
10:56:41,497;B;D;G
10:56:41,498;D;H;H
10:56:41,500;G;D;H
10:56:41,504;D;E;H
10:56:41,504;D;F;H
10:56:41,506;F;C;D
10:56:41,508;E;F;F
10:56:41,512;C;F;G
10:56:41,516;D;B;C
10:56:41,517;G;C;C
10:56:41,520;B;D;G
10:56:41,521;F;G;F
10:56:41,523;J;F;D
10:56:41,526;E;I;C
10:56:41,531;C;C;E
10:56:41,535;J;F;J
10:56:41,535;E;G;F
10:56:41,536;J;G;E
10:56:41,539;B;C;B
10:56:41,543;F;J;G
10:56:41,543;B;E;J
10:56:41,543;E;B;G
10:56:41,543;J;J;F
10:56:41,543;C;G;F
10:56:41,544;C;G;C
10:56:41,547;C;I;C
10:56:41,551;F;J;B
10:56:41,552;J;F;E
10:56:41,555;I;I;G
10:56:41,555;G;B;D
10:56:41,560;F;F;I
10:56:41,561;J;E;C
10:56:41,563;I;F;H
10:56:41,564;F;H;J
10:56:41,566;I;C;H
10:56:41,568;B;I;H
10:56:41,569;I;I;C
10:56:41,572;J;D;J
10:56:41,572;B;C;H
10:56:41,576;E;E;F
10:56:41,576;H;H;E
10:56:41,577;J;G;E
10:56:41,580;F;D;G
10:56:41,584;I;B;F
10:56:41,585;E;C;H
10:56:41,587;D;F;I
10:56:41,591;C;H;E
10:56:41,595;F;D;B
10:56:41,595;G;H;B
10:56:41,595;E;I;C
10:56:41,595;H;G;E
10:56:41,595;J;G;E
10:56:41,595;G;G;B
10:56:41,595;G;J;C
10:56:41,595;J;H;H
10:56:41,595;H;J;B
10:56:41,596;C;D;G
10:56:41,596;D;B;D
10:56:41,600;C;C;E
10:56:41,600;C;E;D
10:56:41,601;G;C;I
10:56:41,605;J;E;G
10:56:41,608;H;E;E
10:56:41,610;B;J;C
10:56:41,612;I;G;J
10:56:41,613;D;E;D
10:56:41,614;H;E;I
10:56:41,617;H;C;D
10:56:41,620;G;C;F
10:56:41,621;C;J;B
10:56:41,623;G;G;F
10:56:41,627;B;J;D
10:56:41,628;G;B;I
10:56:41,631;J;F;F
10:56:41,635;F;E;D
10:56:41,639;D;G;H
10:56:41,640;E;B;I
10:56:41,640;E;G;B
10:56:41,643;J;F;G
10:56:41,647;E;I;D
10:56:41,648;J;I;B
10:56:41,651;B;C;F
10:56:41,654;H;E;E
10:56:41,656;C;D;J
10:56:41,657;B;E;H
10:56:41,657;G;J;J
10:56:41,658;F;C;E
10:56:41,662;D;G;J
10:56:41,664;C;H;H
10:56:41,666;F;F;E
10:56:41,668;F;B;F
10:56:41,668;H;G;C
10:56:41,668;G;H;C
10:56:41,668;H;B;C
10:56:41,668;J;B;C
10:56:41,669;D;H;C
10:56:41,669;G;F;D
10:56:41,672;I;B;C
10:56:41,672;J;F;H
10:56:41,672;J;D;H
10:56:41,672;E;C;I
10:56:41,672;E;C;E
10:56:41,672;G;D;F
10:56:41,673;F;E;E
10:56:41,673;H;C;H
10:56:41,676;D;C;E
10:56:41,679;H;B;G
10:56:41,681;F;F;C
10:56:41,681;D;J;H
10:56:41,681;H;C;C
10:56:41,683;F;J;I
10:56:41,683;C;H;B
10:56:41,685;E;I;B
10:56:41,685;H;J;D
10:56:41,688;G;D;F
10:56:41,692;C;H;G
10:56:41,693;I;H;H
10:56:41,694;H;I;H
10:56:41,694;E;H;J
10:56:41,696;C;G;D
10:56:41,698;I;F;D
10:56:41,699;E;E;B
10:56:41,699;J;J;F
10:56:41,699;H;H;B
10:56:41,699;E;G;D
10:56:41,700;E;F;J
10:56:41,700;I;F;G
10:56:41,701;E;B;D
10:56:41,704;F;F;E
10:56:41,708;J;E;F
10:56:41,709;J;C;F
10:56:41,711;H;F;D
10:56:41,716;C;J;D
10:56:41,716;I;C;D
10:56:41,716;C;C;C
10:56:41,716;B;E;E
10:56:41,720;H;C;J
10:56:41,723;D;H;B
10:56:41,725;C;C;F
10:56:41,727;E;H;C
10:56:41,728;I;I;C
10:56:41,732;H;G;I
10:56:41,732;E;J;B
10:56:41,733;D;F;H
10:56:41,735;E;C;J
10:56:41,739;D;G;H
10:56:41,741;E;B;E
10:56:41,743;C;B;H
10:56:41,747;F;B;H
10:56:41,751;F;D;C
10:56:41,751;B;D;C
10:56:41,752;J;H;H
10:56:41,755;H;D;C
10:56:41,759;J;C;B
10:56:41,759;G;C;B
10:56:41,759;I;E;H
10:56:41,759;H;I;D
10:56:41,760;G;G;B
10:56:41,763;J;B;J
10:56:41,767;H;E;B
10:56:41,768;H;C;D
10:56:41,772;J;E;G
10:56:41,772;J;F;J
10:56:41,775;B;I;B
10:56:41,776;B;D;J
10:56:41,779;H;J;E
10:56:41,780;G;B;G
10:56:41,782;E;C;D
10:56:41,782;I;D;I
10:56:41,783;E;J;C
10:56:41,787;I;C;D
10:56:41,791;J;B;E
10:56:41,792;J;F;G
10:56:41,795;C;E;J
10:56:41,796;I;H;C
10:56:41,797;I;D;G
10:56:41,797;D;J;B
10:56:41,797;C;J;E
10:56:41,799;D;C;G
10:56:41,801;D;G;C
10:56:41,805;B;D;J
10:56:41,806;G;D;D
10:56:41,808;D;F;J
10:56:41,812;J;J;D
10:56:41,814;J;D;F
10:56:41,816;E;B;G
10:56:41,820;E;G;C
10:56:41,824;E;I;D
10:56:41,825;G;F;C
10:56:41,828;E;H;H
10:56:41,829;C;B;E
10:56:41,832;H;G;J
10:56:41,833;C;H;J
10:56:41,833;H;C;H
10:56:41,837;J;G;I
10:56:41,838;H;E;I
10:56:41,840;F;C;F
10:56:41,844;J;F;I
10:56:41,844;G;F;I
10:56:41,844;F;H;H
10:56:41,845;H;D;I
10:56:41,845;B;B;I
10:56:41,845;D;G;G
10:56:41,845;J;D;E
10:56:41,846;F;I;C
10:56:41,850;I;F;C
10:56:41,854;J;F;B
10:56:41,858;G;F;F
10:56:41,859;F;H;J
10:56:41,862;D;E;C
10:56:41,863;E;J;G
10:56:41,865;H;J;D
10:56:41,869;I;I;F
10:56:41,869;G;J;H
10:56:41,869;C;C;D
10:56:41,870;I;I;B
10:56:41,871;C;G;D
10:56:41,871;I;D;E
10:56:41,871;C;G;F
10:56:41,873;E;H;B
10:56:41,875;J;H;C
10:56:41,876;B;H;E
10:56:41,879;C;I;C
10:56:41,883;D;J;D
10:56:41,884;I;C;F
10:56:41,887;D;J;F
10:56:41,891;J;C;C
10:56:41,895;I;E;D
10:56:41,896;I;D;J
10:56:41,899;D;F;D
10:56:41,900;C;I;I
10:56:41,900;H;G;F
10:56:41,902;D;H;F
10:56:41,903;E;I;G
10:56:41,907;B;B;C
10:56:41,907;D;D;G
10:56:41,908;B;J;I
10:56:41,909;H;J;C
10:56:41,909;J;F;J
10:56:41,911;J;I;B
10:56:41,915;E;C;I
10:56:41,916;B;E;D
10:56:41,917;F;J;E
10:56:41,918;I;B;J
10:56:41,922;F;E;B
10:56:41,926;F;H;D
10:56:41,927;I;C;G
10:56:41,929;B;C;B
10:56:41,931;J;F;C
10:56:41,933;G;I;H
10:56:41,934;B;B;C
10:56:41,935;E;C;D
10:56:41,935;C;E;C
10:56:41,939;J;I;B
10:56:41,943;H;J;G
10:56:41,944;I;B;D
10:56:41,947;C;I;E
10:56:41,950;C;C;D
10:56:41,952;B;H;H
10:56:41,954;B;J;G
10:56:41,958;C;D;G
10:56:41,962;E;F;J
10:56:41,966;H;B;D
10:56:41,969;H;H;C
10:56:41,969;H;B;E
10:56:41,969;F;B;B
10:56:41,970;H;B;C
10:56:41,971;B;F;J
10:56:41,975;E;B;B
10:56:41,979;F;I;E
10:56:41,980;F;B;H
10:56:41,982;F;B;H
10:56:41,984;B;E;C
10:56:41,986;H;I;F
10:56:41,986;H;F;G
10:56:41,987;G;E;J
10:56:41,987;G;G;G
10:56:41,987;E;I;C
10:56:41,992;G;J;E
10:56:41,994;I;E;C
10:56:41,998;D;H;F
10:56:41,999;I;C;E
10:56:42,001;B;J;F
10:56:42,001;B;F;C
10:56:42,001;D;E;B
10:56:42,001;I;J;E
10:56:42,001;D;H;I
10:56:42,001;G;D;I
10:56:42,001;G;E;J
10:56:42,002;H;D;J
10:56:42,002;E;F;J
10:56:42,002;J;D;E
10:56:42,002;I;F;G
10:56:42,007;F;H;B
10:56:42,011;E;G;G
10:56:42,012;G;J;C
10:56:42,014;H;F;J
10:56:42,016;H;B;H
10:56:42,018;J;I;H
10:56:42,018;G;E;J
10:56:42,019;G;J;C
10:56:42,019;C;D;C
10:56:42,020;G;C;I
10:56:42,020;J;C;H
10:56:42,020;B;E;B
10:56:42,020;F;H;G
10:56:42,020;E;F;F
10:56:42,021;I;F;G
10:56:42,025;E;I;E
10:56:42,029;H;G;I
10:56:42,030;I;D;E
10:56:42,032;D;C;J
10:56:42,034;F;F;F
10:56:42,036;J;D;G
10:56:42,038;D;C;D
10:56:42,040;J;E;C
10:56:42,044;C;J;G
10:56:42,046;H;I;B
10:56:42,048;B;J;G
10:56:42,051;C;H;F
10:56:42,052;J;J;I
10:56:42,052;C;C;G
10:56:42,053;D;J;D
10:56:42,056;I;B;C
10:56:42,060;G;B;B
10:56:42,062;B;C;D
10:56:42,064;C;H;H
10:56:42,068;B;E;D
10:56:42,069;E;E;I
10:56:42,069;D;D;H
10:56:42,070;G;I;J
10:56:42,070;H;I;G
10:56:42,071;B;H;J
10:56:42,074;D;I;I
10:56:42,078;B;I;H
10:56:42,079;D;J;E
10:56:42,079;D;C;I
10:56:42,080;B;J;H
10:56:42,080;J;G;D
10:56:42,083;H;G;B
10:56:42,084;J;E;D
10:56:42,086;B;F;J
10:56:42,090;F;F;E
10:56:42,095;F;B;G
10:56:42,096;F;G;J
10:56:42,099;G;J;C
10:56:42,102;F;F;I
10:56:42,103;I;C;D
10:56:42,104;D;I;G
10:56:42,104;J;H;J
10:56:42,108;H;C;C
10:56:42,112;D;E;G
10:56:42,114;J;G;B
10:56:42,116;C;J;B
10:56:42,117;H;B;E
10:56:42,118;J;D;B
10:56:42,120;J;G;B
10:56:42,122;D;H;C
10:56:42,123;H;D;H
10:56:42,123;E;I;F
10:56:42,124;J;I;C
10:56:42,124;F;C;J
10:56:42,129;H;C;J
10:56:42,133;J;H;E
10:56:42,134;H;F;B
10:56:42,136;C;B;B
10:56:42,138;I;B;D
10:56:42,140;J;D;G
10:56:42,143;I;D;J
10:56:42,145;J;H;I
10:56:42,145;F;B;B
10:56:42,148;J;C;C
10:56:42,150;D;I;F
10:56:42,151;I;D;D
10:56:42,151;J;E;J
10:56:42,151;E;C;J
10:56:42,154;G;G;D
10:56:42,154;J;C;J
10:56:42,155;B;F;H
10:56:42,155;D;C;D
10:56:42,155;F;D;J
10:56:42,155;B;E;F
10:56:42,159;F;G;I
10:56:42,161;C;H;J
10:56:42,163;H;F;B
10:56:42,164;B;J;C
10:56:42,167;G;H;D
10:56:42,169;B;F;J
10:56:42,170;H;E;E
10:56:42,174;C;G;I
10:56:42,175;D;E;F
10:56:42,179;F;F;C
10:56:42,180;C;G;I
10:56:42,182;E;B;I
10:56:42,186;E;C;D
10:56:42,190;G;D;I
10:56:42,191;I;C;E
10:56:42,194;C;G;F
10:56:42,196;H;B;B
10:56:42,198;E;I;G
10:56:42,202;I;F;C
10:56:42,202;C;J;F
10:56:42,203;C;E;C
10:56:42,204;F;C;E
10:56:42,206;G;G;B
10:56:42,210;D;I;E
10:56:42,211;I;I;C
10:56:42,214;J;G;B
10:56:42,218;C;E;C
10:56:42,219;E;I;C
10:56:42,221;G;E;F
10:56:42,225;H;J;F
10:56:42,228;G;G;E
10:56:42,229;C;E;H
10:56:42,231;I;B;E
10:56:42,233;G;D;D
10:56:42,237;B;D;H
10:56:42,237;I;D;B
10:56:42,238;C;J;G
10:56:42,241;I;G;F
10:56:42,245;F;J;F
10:56:42,246;E;B;C
10:56:42,249;D;C;D
10:56:42,252;H;C;H
10:56:42,253;I;E;J
10:56:42,257;D;C;H
10:56:42,257;B;J;G
10:56:42,261;G;E;B
10:56:42,262;J;F;J
10:56:42,266;C;G;J
10:56:42,269;H;D;C
10:56:42,273;J;D;F
10:56:42,274;H;C;E
10:56:42,277;G;E;D
10:56:42,281;F;I;D
10:56:42,282;I;E;H
10:56:42,285;J;D;H
10:56:42,289;D;H;H
10:56:42,290;G;J;H
10:56:42,292;E;B;J
10:56:42,296;C;I;J
10:56:42,298;G;E;J
10:56:42,300;I;J;I
10:56:42,304;G;I;J
10:56:42,306;J;I;B
10:56:42,308;C;G;D
10:56:42,309;H;E;J
10:56:42,312;J;H;H
10:56:42,312;G;J;H
10:56:42,312;E;E;D
10:56:42,317;G;F;B
10:56:42,317;G;D;E
10:56:42,317;B;I;J
10:56:42,318;B;H;E
10:56:42,318;H;E;D
10:56:42,319;D;J;I
10:56:42,319;J;J;D
10:56:42,319;J;C;H
10:56:42,319;H;G;D
10:56:42,320;C;D;J
10:56:42,322;D;C;D
10:56:42,326;I;E;D
10:56:42,327;F;E;F
10:56:42,329;F;F;G
10:56:42,329;I;E;D
10:56:42,330;J;F;D
10:56:42,334;B;E;J
10:56:42,335;F;I;B
10:56:42,338;C;I;E
10:56:42,339;F;J;I
10:56:42,341;C;B;G
10:56:42,341;D;H;G
10:56:42,344;B;D;I
10:56:42,345;E;C;G
10:56:42,348;I;G;J
10:56:42,352;C;I;F
10:56:42,353;C;G;C
10:56:42,356;J;J;G
10:56:42,356;F;D;F
10:56:42,356;F;G;J
10:56:42,357;C;C;F
10:56:42,357;B;I;C
10:56:42,358;G;I;C
10:56:42,358;B;I;J
10:56:42,363;J;J;H
10:56:42,364;G;E;E
10:56:42,364;C;I;G
10:56:42,364;F;C;J
10:56:42,365;E;C;I
10:56:42,367;E;F;G
10:56:42,371;I;I;E
10:56:42,371;J;F;C
10:56:42,372;I;D;B
10:56:42,375;E;I;G
10:56:42,376;I;I;I
10:56:42,376;G;H;C
10:56:42,379;E;H;C
10:56:42,379;B;J;C
10:56:42,379;F;B;E
10:56:42,380;F;G;G
10:56:42,383;E;H;E
10:56:42,383;D;H;B
10:56:42,383;C;J;J
10:56:42,383;G;F;B
10:56:42,383;G;B;I
10:56:42,384;C;I;E
10:56:42,384;H;F;F
10:56:42,389;D;C;B
10:56:42,390;I;J;G
10:56:42,392;C;G;J
10:56:42,396;G;G;J
10:56:42,398;I;D;H
10:56:42,400;F;J;C
10:56:42,402;C;C;H
10:56:42,404;J;I;C
10:56:42,408;G;D;B
10:56:42,409;I;F;B
10:56:42,411;I;J;H
10:56:42,413;C;J;E
10:56:42,413;E;J;E
10:56:42,413;E;B;J
10:56:42,413;D;I;H
10:56:42,413;G;B;H
10:56:42,413;C;C;I
10:56:42,415;J;C;G
10:56:42,415;F;I;J
10:56:42,417;E;I;C
10:56:42,421;F;C;G
